T1,T2,T3,T4
1522327645241,1522327645379,1522327645379,1522327645521
1522327645521,1522327645659,1522327645659,1522327645800
1522327645800,1522327645938,1522327645938,1522327646079
1522327646079,1522327646218,1522327646218,1522327646359
1522327646359,1522327646497,1522327646497,1522327646638
1522327646638,1522327646776,1522327646776,1522327646917
1522327646917,1522327647056,1522327647056,1522327647197
1522327647197,1522327647336,1522327647336,1522327647477
1522327647477,1522327647616,1522327647616,1522327647757
1522327647757,1522327647895,1522327647895,1522327648036
1522327648036,1522327648175,1522327648175,1522327648316
1522327648316,1522327648454,1522327648454,1522327648595
1522327648595,1522327648733,1522327648733,1522327648874
1522327648874,1522327649012,1522327649012,1522327649154
1522327649154,1522327649292,1522327649292,1522327649433
1522327649433,1522327649571,1522327649571,1522327649716
1522327649716,1522327649854,1522327649854,1522327649999
1522327649999,1522327650138,1522327650138,1522327650279
1522327650279,1522327650417,1522327650417,1522327650558
1522327650559,1522327650696,1522327650697,1522327650839
1522327650839,1522327650977,1522327650978,1522327651119
1522327651119,1522327651257,1522327651257,1522327651398
1522327651398,1522327651536,1522327651536,1522327651679
1522327651679,1522327651818,1522327651818,1522327651960
1522327651961,1522327652099,1522327652099,1522327652241
1522327652241,1522327652379,1522327652379,1522327652520
1522327652520,1522327652658,1522327652658,1522327652799
1522327652799,1522327652938,1522327652938,1522327653079
1522327653079,1522327653217,1522327653217,1522327653358
