T1, T2, T3, T4
1522324738512,1522324738619,1522324738619,1522324738740
1522324738740,1522324738854,1522324738854,1522324738976
1522324738976,1522324739081,1522324739081,1522324739203
1522324739203,1522324739311,1522324739311,1522324739432
1522324739433,1522324739548,1522324739548,1522324740109
1522324740109,1522324740219,1522324740220,1522324740341
1522324740341,1522324740452,1522324740452,1522324740587
1522324740587,1522324740707,1522324740708,1522324740829
1522324740829,1522324740940,1522324740940,1522324741061
1522324741061,1522324741175,1522324741175,1522324741358
1522324741358,1522324741465,1522324741465,1522324741666
1522324741666,1522324741777,1522324741777,1522324741972
1522324741972,1522324742083,1522324742083,1522324742280
1522324742280,1522324742391,1522324742391,1522324742588
1522324742588,1522324742707,1522324742708,1522324742894
1522324742894,1522324743005,1522324743005,1522324743202
1522324743202,1522324743312,1522324743312,1522324743509
1522324743509,1522324743624,1522324743625,1522324743816
1522324743816,1522324743926,1522324743926,1522324744123
1522324744123,1522324744238,1522324744239,1522324744430
1522324744430,1522324744538,1522324744538,1522324744738
1522324744738,1522324744854,1522324744855,1522324745046
1522324745047,1522324745160,1522324745160,1522324745352
1522324745352,1522324745462,1522324745462,1522324745660
1522324745661,1522324745769,1522324745769,1522324745966
1522324745966,1522324746079,1522324746079,1522324746274
1522324746274,1522324746382,1522324746383,1522324746581
1522324746581,1522324746692,1522324746692,1522324746889
1522324746889,1522324747001,1522324747001,1522324747195
1522324747195,1522324747304,1522324747304,1522324747502
1522324747502,1522324747613,1522324747613,1522324747812
1522324747812,1522324747923,1522324747923,1522324748117
1522324748117,1522324748229,1522324748229,1522324748424
1522324748424,1522324748543,1522324748543,1522324748731
1522324748731,1522324748844,1522324748845,1522324749038
1522324749038,1522324749149,1522324749149,1522324749345
1522324749345,1522324749457,1522324749457,1522324749578
1522324749578,1522324749690,1522324749690,1522324749811
1522324749811,1522324749921,1522324749921,1522324750042
1522324750042,1522324750149,1522324750149,1522324750271
1522324750271,1522324750381,1522324750381,1522324750503
1522324750503,1522324750614,1522324750614,1522324750735
1522324750735,1522324750847,1522324750847,1522324751086
1522324751086,1522324751200,1522324751200,1522324751323
1522324751323,1522324751435,1522324751435,1522324751598
1522324751598,1522324751709,1522324751709,1522324751905
1522324751905,1522324752016,1522324752017,1522324752214
1522324752214,1522324752323,1522324752323,1522324752524
1522324752524,1522324752636,1522324752636,1522324752827
1522324752827,1522324752937,1522324752937,1522324753134
1522324753134,1522324753245,1522324753245,1522324753442
1522324753442,1522324753550,1522324753551,1522324753762
1522324753762,1522324753873,1522324753873,1522324754059
1522324754059,1522324754169,1522324754169,1522324754372
1522324754372,1522324754490,1522324754490,1522324754670
1522324754670,1522324754781,1522324754781,1522324754978
1522324754978,1522324755088,1522324755088,1522324755284
1522324755284,1522324755395,1522324755395,1522324755592
1522324755592,1522324755706,1522324755706,1522324755906
1522324755906,1522324756014,1522324756015,1522324756206
1522324756206,1522324756317,1522324756317,1522324756513
1522324756514,1522324756627,1522324756627,1522324756825
1522324756825,1522324756940,1522324756940,1522324757128
1522324757128,1522324757239,1522324757239,1522324757435
1522324757435,1522324757548,1522324757549,1522324757742
1522324757742,1522324757855,1522324757856,1522324758050
1522324758050,1522324758167,1522324758168,1522324758356
1522324758357,1522324758470,1522324758470,1522324758664
1522324758664,1522324758776,1522324758776,1522324758971
1522324758971,1522324759081,1522324759081,1522324759202
1522324759202,1522324759309,1522324759310,1522324759485
1522324759485,1522324759596,1522324759596,1522324759790
1522324759790,1522324759901,1522324759901,1522324760097
1522324760098,1522324760207,1522324760207,1522324760328
1522324760328,1522324760443,1522324760443,1522324760609
1522324760609,1522324760726,1522324760726,1522324760905
1522324760905,1522324761020,1522324761020,1522324761141
1522324761141,1522324761256,1522324761256,1522324761376
1522324761376,1522324761483,1522324761483,1522324761603
1522324761603,1522324761713,1522324761713,1522324761941
1522324761941,1522324762051,1522324762051,1522324762248
1522324762248,1522324762358,1522324762358,1522324762555
1522324762555,1522324762667,1522324762667,1522324762862
1522324762862,1522324762973,1522324762973,1522324763169
1522324763169,1522324763279,1522324763279,1522324763477
1522324763477,1522324763587,1522324763587,1522324763784
1522324763784,1522324763898,1522324763899,1522324764091
1522324764091,1522324764204,1522324764204,1522324764325
1522324764325,1522324764434,1522324764434,1522324764604
1522324764604,1522324764713,1522324764713,1522324764923
1522324764923,1522324765036,1522324765036,1522324765217
1522324765218,1522324765330,1522324765330,1522324765525
1522324765525,1522324765639,1522324765639,1522324765832
1522324765832,1522324765946,1522324765946,1522324766139
1522324766139,1522324766250,1522324766251,1522324766446
1522324766446,1522324766561,1522324766561,1522324766681
1522324766681,1522324766792,1522324766792,1522324766958
1522324766958,1522324767069,1522324767069,1522324767265
1522324767265,1522324767375,1522324767375,1522324767572
1522324767573,1522324767686,1522324767686,1522324767880
1522324767880,1522324767994,1522324767995,1522324768187
1522324768187,1522324768298,1522324768298,1522324768494
1522324768494,1522324768611,1522324768611,1522324768801
1522324768801,1522324768910,1522324768910,1522324769108
1522324769108,1522324769219,1522324769219,1522324769416
1522324769416,1522324769535,1522324769535,1522324769723
1522324769723,1522324769834,1522324769835,1522324770030
1522324770030,1522324770141,1522324770141,1522324770337
1522324770337,1522324770447,1522324770447,1522324770644
1522324770645,1522324770755,1522324770755,1522324770952
1522324770952,1522324771063,1522324771063,1522324771259
1522324771259,1522324771369,1522324771369,1522324771566
1522324771566,1522324771678,1522324771678,1522324771874
1522324771874,1522324771987,1522324771987,1522324772181
1522324772181,1522324772292,1522324772292,1522324772488
1522324772488,1522324772602,1522324772602,1522324772795
1522324772795,1522324772907,1522324772907,1522324773103
1522324773103,1522324773214,1522324773215,1522324773409
1522324773409,1522324773519,1522324773520,1522324773716
1522324773716,1522324773827,1522324773827,1522324774023
1522324774023,1522324774133,1522324774133,1522324774331
1522324774331,1522324774443,1522324774443,1522324774563
1522324774563,1522324774671,1522324774671,1522324774791
1522324774792,1522324774901,1522324774901,1522324775021
1522324775022,1522324775132,1522324775133,1522324775355
1522324775355,1522324775466,1522324775466,1522324775675
1522324775675,1522324775785,1522324775785,1522324775969
1522324775969,1522324776081,1522324776081,1522324776276
1522324776276,1522324776388,1522324776388,1522324776584
1522324776584,1522324776696,1522324776696,1522324776891
1522324776891,1522324777003,1522324777003,1522324777198
1522324777198,1522324777310,1522324777310,1522324777505
1522324777505,1522324777616,1522324777617,1522324777812
1522324777812,1522324777925,1522324777925,1522324778120
1522324778120,1522324778231,1522324778231,1522324778427
1522324778427,1522324778543,1522324778543,1522324778734
1522324778734,1522324778846,1522324778846,1522324779041
1522324779041,1522324779155,1522324779155,1522324779348
1522324779348,1522324779459,1522324779459,1522324779656
1522324779656,1522324779768,1522324779768,1522324779963
1522324779963,1522324780073,1522324780073,1522324780270
1522324780270,1522324780382,1522324780382,1522324780577
1522324780577,1522324780688,1522324780689,1522324780808
1522324780808,1522324780916,1522324780916,1522324781089
1522324781089,1522324781202,1522324781202,1522324781396
1522324781396,1522324781510,1522324781510,1522324781703
1522324781703,1522324781818,1522324781818,1522324782011
1522324782011,1522324782121,1522324782121,1522324782318
1522324782318,1522324782429,1522324782430,1522324782625
1522324782625,1522324782735,1522324782735,1522324782932
1522324782932,1522324783043,1522324783043,1522324783240
1522324783240,1522324783354,1522324783354,1522324783547
1522324783547,1522324783659,1522324783659,1522324783854
1522324783854,1522324783967,1522324783968,1522324784161
1522324784161,1522324784273,1522324784273,1522324784468
1522324784468,1522324784580,1522324784580,1522324784775
1522324784776,1522324784887,1522324784887,1522324785083
1522324785083,1522324785193,1522324785194,1522324785390
1522324785390,1522324785501,1522324785501,1522324785697
1522324785697,1522324785811,1522324785811,1522324786004
1522324786004,1522324786114,1522324786114,1522324786311
1522324786311,1522324786423,1522324786423,1522324786619
1522324786619,1522324786733,1522324786733,1522324786926
1522324786926,1522324787038,1522324787038,1522324787234
1522324787234,1522324787347,1522324787347,1522324787540
1522324787540,1522324787650,1522324787650,1522324787849
1522324787849,1522324787960,1522324787960,1522324788155
1522324788155,1522324788263,1522324788263,1522324788462
1522324788462,1522324788573,1522324788573,1522324788769
1522324788770,1522324788881,1522324788881,1522324789000
1522324789000,1522324789110,1522324789110,1522324789281
1522324789281,1522324789393,1522324789393,1522324789588
1522324789588,1522324789706,1522324789706,1522324789895
1522324789895,1522324790006,1522324790007,1522324790203
1522324790203,1522324790312,1522324790313,1522324790510
1522324790510,1522324790621,1522324790621,1522324790817
1522324790817,1522324790929,1522324790929,1522324791124
1522324791124,1522324791237,1522324791237,1522324791432
1522324791432,1522324791545,1522324791545,1522324791748
1522324791748,1522324791863,1522324791863,1522324792047
1522324792047,1522324792166,1522324792166,1522324792353
1522324792353,1522324792465,1522324792465,1522324792660
1522324792660,1522324792771,1522324792771,1522324792967
1522324792968,1522324793079,1522324793079,1522324793275
1522324793275,1522324793388,1522324793388,1522324793582
1522324793582,1522324793701,1522324793701,1522324793826
1522324793826,1522324793944,1522324793944,1522324794093
1522324794093,1522324794204,1522324794205,1522324794401
1522324794401,1522324794513,1522324794513,1522324794708
1522324794708,1522324794821,1522324794821,1522324795015
1522324795015,1522324795126,1522324795127,1522324795323
1522324795323,1522324795434,1522324795434,1522324795630
1522324795630,1522324795741,1522324795741,1522324795937
1522324795937,1522324796058,1522324796058,1522324796245
1522324796245,1522324796357,1522324796357,1522324796551
1522324796551,1522324796667,1522324796667,1522324796859
1522324796859,1522324796971,1522324796971,1522324797166
1522324797166,1522324797279,1522324797279,1522324797483
1522324797483,1522324797595,1522324797595,1522324797780
1522324797780,1522324797894,1522324797894,1522324798135
1522324798135,1522324798248,1522324798248,1522324798367
1522324798367,1522324798479,1522324798480,1522324798600
1522324798600,1522324798712,1522324798712,1522324798833
1522324798833,1522324798945,1522324798945,1522324799064
1522324799065,1522324799177,1522324799177,1522324799296
1522324799296,1522324799407,1522324799407,1522324799526
1522324799526,1522324799638,1522324799638,1522324799758
1522324799758,1522324799868,1522324799868,1522324799988
1522324799988,1522324800108,1522324800108,1522324800227
1522324800227,1522324800340,1522324800340,1522324800460
1522324800460,1522324800573,1522324800573,1522324800692
1522324800692,1522324800804,1522324800804,1522324800924
1522324800924,1522324801041,1522324801041,1522324801162
1522324801162,1522324801273,1522324801273,1522324801393
1522324801393,1522324801505,1522324801505,1522324801624
1522324801624,1522324801738,1522324801738,1522324801858
1522324801858,1522324801968,1522324801969,1522324802088
1522324802088,1522324802198,1522324802198,1522324802318
1522324802318,1522324802430,1522324802430,1522324802550
1522324802550,1522324802666,1522324802666,1522324802786
1522324802786,1522324802896,1522324802896,1522324803016
1522324803016,1522324803126,1522324803126,1522324803245
1522324803245,1522324803357,1522324803357,1522324803477
1522324803477,1522324803588,1522324803588,1522324803707
1522324803708,1522324803819,1522324803819,1522324803939
1522324803939,1522324804053,1522324804053,1522324804172
1522324804172,1522324804285,1522324804285,1522324804404
1522324804404,1522324804517,1522324804517,1522324804636
1522324804636,1522324804756,1522324804756,1522324804875
1522324804875,1522324804988,1522324804988,1522324805107
1522324805108,1522324805220,1522324805220,1522324805340
1522324805340,1522324805450,1522324805450,1522324805570
1522324805570,1522324805681,1522324805681,1522324805800
1522324805800,1522324805921,1522324805921,1522324806040
1522324806040,1522324806151,1522324806151,1522324806270
1522324806270,1522324806381,1522324806381,1522324806500
1522324806500,1522324806613,1522324806613,1522324806732
1522324806732,1522324806846,1522324806847,1522324806968
1522324806968,1522324807081,1522324807081,1522324807200
1522324807200,1522324807312,1522324807312,1522324807508
1522324807508,1522324807617,1522324807617,1522324807820
1522324807820,1522324807933,1522324807933,1522324808122
1522324808122,1522324808236,1522324808237,1522324808429
1522324808430,1522324808547,1522324808547,1522324808740
1522324808740,1522324808853,1522324808853,1522324809044
1522324809044,1522324809156,1522324809156,1522324809353
1522324809353,1522324809466,1522324809466,1522324809598
1522324809598,1522324809710,1522324809710,1522324809863
1522324809863,1522324809975,1522324809975,1522324810171
1522324810171,1522324810281,1522324810281,1522324810477
1522324810477,1522324810590,1522324810590,1522324810709
1522324810709,1522324810819,1522324810819,1522324810939
1522324810939,1522324811059,1522324811059,1522324811203
1522324811203,1522324811332,1522324811332,1522324811501
1522324811501,1522324811615,1522324811615,1522324811817
1522324811818,1522324811934,1522324811934,1522324812116
1522324812116,1522324812227,1522324812227,1522324812424
1522324812424,1522324812536,1522324812537,1522324812730
1522324812730,1522324812844,1522324812844,1522324813037
1522324813037,1522324813155,1522324813155,1522324813345
1522324813345,1522324813458,1522324813458,1522324813652
1522324813652,1522324813765,1522324813765,1522324813959
1522324813959,1522324814073,1522324814073,1522324814192
1522324814192,1522324814308,1522324814308,1522324814474
1522324814474,1522324814598,1522324814598,1522324814778
1522324814778,1522324814892,1522324814892,1522324815085
1522324815085,1522324815197,1522324815197,1522324815392
1522324815393,1522324815504,1522324815504,1522324815700
1522324815700,1522324815812,1522324815813,1522324816007
1522324816007,1522324816120,1522324816120,1522324816314
1522324816314,1522324816430,1522324816430,1522324816621
1522324816621,1522324816735,1522324816736,1522324816929
1522324816929,1522324817043,1522324817043,1522324817236
1522324817236,1522324817349,1522324817349,1522324817543
1522324817543,1522324817661,1522324817661,1522324817850
1522324817850,1522324817963,1522324817963,1522324818157
1522324818157,1522324818271,1522324818271,1522324818465
1522324818465,1522324818577,1522324818577,1522324818780
1522324818780,1522324818897,1522324818897,1522324819086
