T1,T2,T3,T4
1522325328316,1522325328443,1522325328443,1522325328618
1522325328618,1522325328748,1522325328748,1522325328930
1522325328930,1522325329058,1522325329058,1522325329232
1522325329232,1522325329361,1522325329361,1522325329540
1522325329540,1522325329668,1522325329668,1522325329847
1522325329847,1522325329975,1522325329975,1522325330154
1522325330154,1522325330282,1522325330282,1522325330461
1522325330461,1522325330588,1522325330588,1522325330768
1522325330768,1522325330898,1522325330898,1522325331076
1522325331076,1522325331208,1522325331208,1522325331385
1522325331385,1522325331515,1522325331515,1522325331696
1522325331696,1522325331824,1522325331824,1522325331997
1522325331997,1522325332125,1522325332125,1522325332304
1522325332304,1522325332433,1522325332433,1522325332611
1522325332612,1522325332740,1522325332740,1522325332919
1522325332919,1522325333048,1522325333048,1522325333226
1522325333226,1522325333351,1522325333351,1522325333533
1522325333533,1522325333664,1522325333664,1522325333840
1522325333840,1522325333968,1522325333968,1522325334147
1522325334147,1522325334276,1522325334276,1522325334455
1522325334455,1522325334582,1522325334583,1522325334766
1522325334766,1522325334900,1522325334900,1522325335069
1522325335069,1522325335197,1522325335197,1522325335376
1522325335376,1522325335503,1522325335504,1522325335603
1522325335604,1522325335732,1522325335732,1522325335832
1522325335832,1522325335960,1522325335960,1522325336060
1522325336060,1522325336188,1522325336188,1522325336288
1522325336289,1522325336417,1522325336417,1522325336605
1522325336605,1522325336734,1522325336734,1522325336915
1522325336915,1522325337057,1522325337057,1522325337219
1522325337219,1522325337349,1522325337349,1522325337527
1522325337527,1522325337657,1522325337657,1522325337834
1522325337834,1522325337963,1522325337963,1522325338141
1522325338141,1522325338270,1522325338270,1522325338448
1522325338448,1522325338577,1522325338577,1522325338755
1522325338756,1522325338883,1522325338883,1522325339064
1522325339064,1522325339192,1522325339192,1522325339370
1522325339370,1522325339500,1522325339500,1522325339677
1522325339677,1522325339806,1522325339806,1522325339984
1522325339984,1522325340113,1522325340113,1522325340291
1522325340292,1522325340420,1522325340420,1522325340599
1522325340599,1522325340727,1522325340727,1522325340906
1522325340906,1522325341034,1522325341034,1522325341213
1522325341213,1522325341341,1522325341341,1522325341520
1522325341520,1522325341651,1522325341651,1522325341827
1522325341827,1522325341955,1522325341955,1522325342135
1522325342135,1522325342265,1522325342265,1522325342447
1522325342448,1522325342573,1522325342573,1522325342749
1522325342749,1522325342878,1522325342878,1522325343056
1522325343056,1522325343185,1522325343185,1522325343363
1522325343363,1522325343492,1522325343492,1522325343671
1522325343671,1522325343797,1522325343798,1522325343978
1522325343978,1522325344106,1522325344106,1522325344285
1522325344285,1522325344413,1522325344413,1522325344513
1522325344513,1522325344643,1522325344643,1522325344743
1522325344743,1522325344873,1522325344873,1522325344973
1522325344973,1522325345097,1522325345097,1522325345197
1522325345197,1522325345325,1522325345325,1522325345427
1522325345427,1522325345557,1522325345557,1522325345657
1522325345657,1522325345786,1522325345787,1522325345886
1522325345886,1522325346013,1522325346013,1522325346113
1522325346113,1522325346237,1522325346237,1522325346337
1522325346338,1522325346466,1522325346466,1522325346566
1522325346566,1522325346693,1522325346694,1522325346793
1522325346794,1522325346922,1522325346922,1522325347022
1522325347022,1522325347152,1522325347152,1522325347357
1522325347357,1522325347485,1522325347485,1522325347664
1522325347664,1522325347797,1522325347797,1522325347971
1522325347971,1522325348096,1522325348096,1522325348279
1522325348279,1522325348408,1522325348408,1522325348586
1522325348586,1522325348713,1522325348713,1522325348893
1522325348893,1522325349022,1522325349023,1522325349122
1522325349122,1522325349251,1522325349252,1522325349409
1522325349409,1522325349538,1522325349538,1522325349712
1522325349712,1522325349840,1522325349840,1522325350019
1522325350019,1522325350148,1522325350148,1522325350326
1522325350326,1522325350455,1522325350455,1522325350651
1522325350651,1522325350790,1522325350790,1522325350941
1522325350941,1522325351068,1522325351068,1522325351248
1522325351248,1522325351377,1522325351377,1522325351555
1522325351555,1522325351685,1522325351685,1522325351849
1522325351849,1522325351979,1522325351979,1522325352170
1522325352170,1522325352299,1522325352299,1522325352477
1522325352477,1522325352605,1522325352605,1522325352784
1522325352784,1522325352914,1522325352914,1522325353093
1522325353094,1522325353223,1522325353223,1522325353400
1522325353401,1522325353528,1522325353528,1522325353706
1522325353706,1522325353837,1522325353837,1522325354013
1522325354013,1522325354141,1522325354141,1522325354320
1522325354320,1522325354449,1522325354449,1522325354627
1522325354627,1522325354758,1522325354758,1522325354937
1522325354937,1522325355067,1522325355067,1522325355242
1522325355242,1522325355368,1522325355368,1522325355598
1522325355598,1522325355721,1522325355721,1522325355858
1522325355858,1522325355987,1522325355987,1522325356164
1522325356164,1522325356291,1522325356291,1522325356471
1522325356471,1522325356601,1522325356601,1522325356778
1522325356778,1522325356907,1522325356907,1522325357085
1522325357085,1522325357215,1522325357215,1522325357400
1522325357400,1522325357528,1522325357528,1522325357699
1522325357700,1522325357828,1522325357828,1522325357928
1522325357928,1522325358057,1522325358057,1522325358157
